     10.0000    0.100000E-14    0.101583E+00
     10.7152    0.100000E-14    0.117220E+00
     11.4815    0.100000E-14    0.135095E+00
     12.3027    0.100000E-14    0.155508E+00
     13.1825    0.100000E-14    0.178794E+00
     14.1253    0.100000E-14    0.205329E+00
     15.1355    0.100000E-14    0.235532E+00
     16.2180    0.100000E-14    0.269867E+00
     17.3779    0.100000E-14    0.308854E+00
     18.6207    0.100000E-14    0.353064E+00
     19.9524    0.100000E-14    0.403131E+00
     21.3794    0.100000E-14    0.459750E+00
     22.9084    0.100000E-14    0.523682E+00
     24.5468    0.100000E-14    0.595759E+00
     26.3023    0.100000E-14    0.676884E+00
     28.1834    0.100000E-14    0.768029E+00
     30.1990    0.100000E-14    0.870240E+00
     32.3588    0.100000E-14    0.984635E+00
     34.6731    0.100000E-14    0.111239E+01
     37.1528    0.100000E-14    0.125475E+01
     39.8099    0.100000E-14    0.141301E+01
     42.6571    0.100000E-14    0.158849E+01
     45.7078    0.100000E-14    0.178254E+01
     48.9768    0.100000E-14    0.199651E+01
     52.4795    0.100000E-14    0.223176E+01
     56.2327    0.100000E-14    0.248956E+01
     60.2544    0.100000E-14    0.277115E+01
     64.5637    0.100000E-14    0.307767E+01
     69.1812    0.100000E-14    0.341015E+01
     74.1289    0.100000E-14    0.376948E+01
     79.4304    0.100000E-14    0.415642E+01
     85.1112    0.100000E-14    0.457163E+01
     91.1982    0.100000E-14    0.501566E+01
     97.7205    0.100000E-14    0.548905E+01
    104.7093    0.100000E-14    0.599239E+01
    112.1979    0.100000E-14    0.652646E+01
    120.2221    0.100000E-14    0.468770E+01
    128.8202    0.100000E-14    0.399260E+01
    138.0332    0.100000E-14    0.435954E+01
    147.9051    0.100000E-14    0.473039E+01
    158.4830    0.100000E-14    0.510109E+01
    169.8174    0.100000E-14    0.546702E+01
    181.9624    0.100000E-14    0.582316E+01
    194.9761    0.100000E-14    0.616431E+01
    208.9204    0.100000E-14    0.648539E+01
    223.8620    0.100000E-14    0.678192E+01
    239.8723    0.100000E-14    0.705050E+01
    257.0275    0.100000E-14    0.728941E+01
    275.4096    0.100000E-14    0.703087E+01
    295.1065    0.100000E-14    0.683129E+01
    316.2120    0.100000E-14    0.696776E+01
    338.8269    0.100000E-14    0.708723E+01
    363.0592    0.100000E-14    0.719544E+01
    389.0245    0.100000E-14    0.729956E+01
    416.8469    0.100000E-14    0.690524E+01
    446.6590    0.100000E-14    0.351242E+01
    478.6033    0.100000E-14    0.350050E+01
    512.8322    0.100000E-14    0.349898E+01
    549.5090    0.100000E-14    0.351275E+01
    588.8089    0.100000E-14    0.354588E+01
    630.9195    0.100000E-14    0.360151E+01
    676.0417    0.100000E-14    0.365599E+01
    724.3910    0.100000E-14    0.280833E+01
    776.1982    0.100000E-14    0.289120E+01
    831.7105    0.100000E-14    0.300285E+01
    891.1930    0.100000E-14    0.312759E+01
    954.9296    0.100000E-14    0.237862E+01
   1023.2244    0.100000E-14    0.920074E+00
   1096.4036    0.100000E-14    0.280008E+00
   1174.8165    0.100000E-14    0.319425E+00
   1258.8373    0.100000E-14    0.358137E+00
   1348.8671    0.100000E-14    0.390143E+00
   1445.3357    0.100000E-14    0.372604E+00
   1548.7036    0.100000E-14    0.128594E+00
   1659.4641    0.100000E-14    0.578368E-01
   1778.1460    0.100000E-14    0.565998E-01
   1905.3159    0.100000E-14    0.502774E-01
   2041.5807    0.100000E-14    0.446021E-01
   2187.5910    0.100000E-14    0.367840E-01
   2344.0436    0.100000E-14    0.366138E-01
   2511.6855    0.100000E-14    0.377517E-01
   2691.3168    0.100000E-14    0.307725E-01
   2883.7950    0.100000E-14    0.853545E-02
   3090.0389    0.100000E-14    0.706612E-03
   3311.0331    0.100000E-14    0.144749E-03
   3547.8323    0.100000E-14    0.187025E-03
   3801.5670    0.100000E-14    0.464368E-03
   4073.4484    0.100000E-14    0.146947E-02
   4364.7742    0.100000E-14    0.496497E-02
   4676.9351    0.100000E-14    0.161562E-01
   5011.4213    0.100000E-14    0.474440E-01
